feature,shap_importance,perm_importance_mean,xgb_gain,shap_importance_norm,perm_importance_mean_norm,xgb_gain_norm,avg_rank
E7_rolling_std_20,2.6558675e-07,-3.7451585342962447e-07,0.0019021076150238514,0.0028395369,-2.264402313362211e-05,0.33589846401353085,0.11290511895405277
E19_vol_20,6.1236838e-06,0.0001325675795921244,0.0015012389048933983,0.06547174,0.008015317139615926,0.2651079456746323,0.11286500046371244
S5_return_20d,4.574976e-06,0.0007574110739185569,0.0013808566145598888,0.048913635,0.045794680578711985,0.2438493028417715,0.11285253957799812
M2_lag40,2.0563405e-06,0.00028047857867599115,0.0016948842676356435,0.021985488,0.01695832997685916,0.29930431784343176,0.11274937861090799
E19_return_5d,4.2727006e-06,0.0005370573694298497,0.0014689371455460787,0.045681838,0.032471628066172,0.25940368832136823,0.11251905144457225
E19_ema_60,7.5425446e-06,0.0005039045943101339,0.0012708816211670637,0.080641575,0.030467140939979667,0.22442851346646323,0.11184574318802842
M17_lag20,9.0879564e-07,0.00011598742292109331,0.0018034480744972825,0.009716444,0.007012845688061056,0.318475901871725,0.11173506375908858
M5,5.4654024e-06,0.0003733780909812801,0.0014384046662598848,0.05843368,0.02257523160192873,0.25401187304564377,0.11167359545800941
M2_return_20d,2.4500605e-06,0.000549908641776542,0.0015549035742878914,0.026194971,0.03324864325965475,0.274584738616854,0.11134278431043372
I7,3.5706184e-06,0.0005692883806051263,0.0014784660888835788,0.038175482,0.034420383388515496,0.26108643087781297,0.1112274321897442
M1_lag5,3.5187957e-06,0.00019891506989301312,0.0016075106104835868,0.037621416,0.012026827177103312,0.28387476117649596,0.11117433483504095
M12_return_20d,4.586814e-06,0.0006071786888175556,0.001401156303472817,0.049040202,0.03671131181743324,0.24743408125911648,0.1110618650426503
V7_rolling_std_60,2.066699e-06,0.0004925752336501166,0.0015902052400633693,0.022096237,0.029782143756214824,0.28081875777404736,0.1108990462326594
V7_vol_60,2.315857e-06,5.215786767773789e-05,0.0017228989163413644,0.024760125,0.003153575346622896,0.3042515024274188,0.11072173432632082
I2_vol_norm_60,1.6265213e-06,0.00013644903708535106,0.0017289227107539773,0.017390052,0.008249998295203674,0.3053152610048769,0.11031843705223919
V7_lag10,2.0778007e-06,0.00036170637627868095,0.0016238619573414326,0.022214932,0.021869534966353982,0.28676229090968297,0.11028225274774751
S10,3.5104163e-06,0.0009362580263693853,0.0013367647770792246,0.037531827,0.05660814679539746,0.23606300286152374,0.11006765876735236
S12_rolling_std_5,2.469561e-06,0.00038314441250656415,0.0015840500127524137,0.02640346,0.023165724123203214,0.27973178909621144,0.10976699129035027
M4_vol_60,5.13175e-07,9.141742028951904e-05,0.0018005139427259564,0.0054866415,0.005527291197142635,0.317957755397037,0.1096572293796761
I2_rolling_std_60,3.0867552e-06,0.00023347360731488243,0.0015910989604890347,0.03300223,0.014116309674783487,0.28097658234499556,0.10936504109661797
M1_trend,4.4433605e-06,0.0004206028004408835,0.0014433171600103378,0.04750646,0.025430537735672377,0.25487938395418536,0.10927212691572961
M12_return_60d,2.6824052e-06,0.0004123532997921675,0.0015512254321947694,0.028679099,0.024931755422935225,0.27393520529405735,0.10918201988364258
S12_vol_60,1.6703734e-06,0.00034257925997023265,0.0016345838084816933,0.017858898,0.020713068931066718,0.2886556923665454,0.10907588652158735
S2_vol_norm_5,2.486885e-06,0.0006514759754562948,0.0014786628307774663,0.026588682,0.039389619756119175,0.26112117407501273,0.10903315863880252
E11_rolling_mean_20,3.6470171e-06,0.000542106393689068,0.0014391802251338959,0.038992304,0.03277690278573588,0.2541488311401673,0.10863934609360308
I2_lag60,2.6079454e-06,0.0002500191297870158,0.0015998838935047388,0.027883006,0.015116687069187312,0.28252793805333165,0.10850921046077266
E11_trend,1.5398024e-06,0.00024417457614936964,0.001665505231358111,0.01646289,0.01476331295547593,0.29411619227058017,0.10844746521911368
S2_rolling_std_10,3.175558e-06,0.0005337306248069717,0.0014660367742180824,0.03395167,0.03227048602769683,0.25889150369708736,0.10837121988539865
E12_vol_norm_60,2.6336506e-06,0.0004095968124763094,0.0015398950781673193,0.028157836,0.024765092351195447,0.2719343466231339,0.10828575826686904
E12_ema_60,1.0823326e-06,0.0001460523256133439,0.0017161740688607097,0.011571825,0.008830633495543945,0.3030639429425424,0.10782213366290501
M2,6.0028137e-06,0.0009839735413304184,0.0011300301412120461,0.06417945,0.059493128071132315,0.19955515961559303,0.1077425793200797
E11_lag1,3.8174005e-07,7.121822119486865e-05,0.001773672178387642,0.004081397,0.004306004761892034,0.3132176937194332,0.10720169844433795
P4,4.8061224e-06,0.00110979733129557,0.0011435635387897491,0.05138495,0.06710070138115319,0.20194505986273437,0.10681023647930483
S12_trend,1.2372102e-06,0.0002212154307520753,0.0016633447958156466,0.013227708,0.013375154310805314,0.29373467496073813,0.1067791789926451
V7_rolling_std_10,2.8255606e-06,0.0007501809197159037,0.001384100061841309,0.030209653,0.045357530114919144,0.24442207220105103,0.10666308513182664
S11,3.420036e-06,0.0005415325083691691,0.001419265754520893,0.03656552,0.03274220446164403,0.25063207949177735,0.10664660127424963
M6,2.7642204e-06,0.0004208695265420892,0.0014995320234447718,0.02955383,0.025446664561681834,0.26480652274129335,0.1066023393088673
E12_vol_20,1.1695946e-06,0.0001011680262614334,0.0016947537660598755,0.012504792,0.006116833522715647,0.29928127220789275,0.10596763252383977
E11_ema_20,4.0615373e-07,4.873513541016061e-05,0.0017469609156250954,0.004342417,0.00294662969148582,0.30850067767736833,0.1052632415338488
I2_vol_regime_20,6.6431176e-07,4.356979100774705e-05,0.0017300161998718977,0.0071025295,0.002634322009260141,0.305508363283751,0.10508173827043914
V13_rolling_std_20,2.8839336e-06,0.0004956430150212743,0.0014405519468709826,0.030833751,0.02996762832703138,0.25439106728963756,0.10506414885996
V10_rolling_mean_60,3.1267987e-06,0.00024859065920980196,0.001507145119830966,0.033430357,0.015030318707207658,0.26615094056618993,0.10487053860191096
I2_lag40,1.942008e-06,0.0003355949379163059,0.0015437875408679247,0.020763097,0.02029078200058434,0.27262172741696294,0.10455853558282503
M1_vol_norm_5,5.7039188e-06,0.0002225755835443155,0.001354023814201355,0.060983792,0.01345739203455106,0.23911082413824125,0.10451733604005237
M10,4.5938095e-06,0.0004528726964687313,0.0013362522004172206,0.049114995,0.02738164411870691,0.2359724855258607,0.10415637478309699
I2_lag10,2.0571158e-06,0.0004772118843669237,0.0014785281382501125,0.021993779,0.028853243061110048,0.2610973883476991,0.10398147001826713
S5_vol_5,2.0345656e-06,0.0002021121502353451,0.0015689238207414746,0.021752682,0.012220129438059316,0.27706061285848604,0.10367780795990383
S2_lag5,5.1202032e-06,0.0005007187079766994,0.0012798396637663245,0.054742962,0.030274515492552685,0.22601043907671414,0.1036759722304101
E12_rolling_mean_10,4.8917323e-06,0.00035514233667385266,0.001335272565484047,0.052300252,0.021472659204485402,0.23579948907353174,0.10319080009945873
S6,3.894192e-06,0.0004674066672418764,0.001355823129415512,0.04163499,0.02826039882934649,0.2394285702068326,0.1031079869337338
P8_vol_norm_20,1.8852003e-06,0.00014973883302003,0.001578821917064488,0.020155733,0.009053527555260846,0.27880854516541625,0.1026726020573081
M7,1.2109496e-06,0.00012570649448457872,0.0016254024812951684,0.012946941,0.007600481376391797,0.2870343363111885,0.10252725288202674
M17_vol_norm_20,3.3923905e-06,0.00041680966204389326,0.001390719786286354,0.036269948,0.0252011965400356,0.24559106771724612,0.1023540707145829
M2_vol_5,1.713131e-06,0.00011669600052127693,0.0015879771672189236,0.018316044,0.007055687793204515,0.28042529620528633,0.10193234251310875
M12_lag1,4.2672004e-06,0.0007031426611041281,0.0012306761927902699,0.04562303,0.04251349719504036,0.21732852525859217,0.10182168432238585
E12_rolling_std_10,2.0598793e-06,0.00017161967355943107,0.0015441850991919637,0.022023324,0.010376489600311895,0.2726919333450323,0.10169724895623118
M4_lag60,4.785392e-06,0.000710211289557261,0.0011887691216543317,0.05116331,0.042940881469297254,0.20992803923210052,0.1013440763412758
V7_vol_5,1.256578e-06,0.00013851260817907552,0.0015943209873512387,0.01343478,0.008374766181946687,0.2815455690129824,0.1011183716750687
M17_vol_5,2.149711e-06,0.00013143433101160397,0.0015376067021861672,0.022983765,0.007946798525948559,0.2715302359560596,0.1008202665705303
M1_lag60,5.281298e-07,9.428672410282113e-05,0.0016483929939568043,0.005646532,0.005700775393688166,0.29109429476408094,0.1008138673645168
E7_vol_norm_5,6.7291427e-07,6.472280361808913e-05,0.001647347118705511,0.0071945037,0.003913278033439218,0.29090960075009126,0.10067246081989224
E11_lag40,3.1069956e-06,0.00026077086774711766,0.0014242100296542048,0.03321863,0.01576675995893466,0.2515052027629435,0.1001635307933668
M12_vol_5,1.4231953e-06,0.00010229181816177047,0.0015800370601937175,0.015216178,0.006184780365434261,0.2790231306638607,0.10014136309667952
M1_rolling_std_5,7.480258e-07,8.351322553030726e-05,0.0016266187885776162,0.007997563,0.005049386811143448,0.2872491273906815,0.1000986924368756
V10_rolling_mean_10,6.663694e-07,5.796454981030763e-05,0.001637426670640707,0.0071245288,0.003504659668782858,0.2891577212870295,0.0999289699034383
S12,2.780563e-06,0.00069521400255802,0.0012866018805652857,0.029728556,0.04203411367657898,0.227204597713248,0.09965575581389242
M2_rolling_mean_60,1.295318e-06,0.00022905689745559288,0.0015262467786669731,0.013848972,0.013849266025462931,0.2695241555265038,0.09907413104248843
M2_lag20,2.3202356e-06,0.0006084115600411222,0.0013281694846227765,0.024806939,0.03678585382747519,0.23454513630599144,0.09871264306630767
V10_ema_20,3.0072003e-06,0.00015727393247120248,0.0014375955797731876,0.032151666,0.009509115655801844,0.2538689942169229,0.09850992513709138
M12_lag20,5.8508175e-07,0.0001259620372726533,0.001588746439665556,0.006255437,0.007615932035560965,0.28056114416214784,0.0981441711173439
M1_lag10,9.0012196e-07,0.00011959644557869575,0.00156109977979213,0.009623708,0.0072310548554438,0.27567894374759777,0.09751123560215884
M12_ema_5,3.6424503e-06,0.00027808128964389444,0.0013394186971709132,0.038943477,0.016813384795490553,0.2365316659778331,0.09742950924942927
M17_return_20d,2.8110862e-06,0.00044868082811913015,0.0013304305030032992,0.030054899,0.027128194864123344,0.23494441581842557,0.09737583653837502
I2_rolling_mean_60,1.6477226e-06,5.295389266607442e-05,0.0015152106061577797,0.017616726,0.0032017047063970364,0.26757524718654113,0.0961312261170036
M1_rolling_mean_60,2.3517372e-07,2.0160178741002176e-05,0.0016100592911243439,0.002514374,0.0012189271818769418,0.2843248397660192,0.09601938030821112
M4_vol_20,7.091527e-07,8.693845203301409e-05,0.0015583079075440764,0.007581949,0.005256483273028641,0.2751859192770389,0.09600811710613834
S2_rolling_std_20,2.2583213e-06,0.00037168407559169393,0.001366648357361555,0.02414498,0.022472807837168908,0.24134022726080356,0.09598600476392638
M1_rolling_std_20,2.4364372e-06,0.00014021948416576002,0.0014343237271532416,0.026049316,0.008477967525694264,0.2532912086800595,0.09593949737838886
E19_lag60,2.6262035e-06,0.0005524130477472577,0.0012791701592504978,0.028078213,0.03340006495840942,0.2258922094157107,0.09579016256940122
V10_vol_norm_60,1.9432304e-07,1.0923837894760702e-05,0.0015981232281774282,0.0020776165,0.0006604784169527304,0.28221701727555115,0.09498503740362241
I2_lag20,8.51849e-07,6.645578539626884e-05,0.0015373496571555734,0.009107595,0.004018057788730994,0.27148484366054654,0.09487016558629756
M12_vol_norm_60,7.209794e-07,8.748375876801439e-05,0.0015361813129857183,0.007708395,0.005289453675240432,0.2712785225202526,0.09475879036515245
P8_rolling_mean_10,2.5763043e-07,3.7564655331634446e-05,0.0015763299306854606,0.0027544715,0.002271238764785457,0.2783684783729559,0.0944647295451172
M17_rolling_std_20,1.8314086e-06,0.00017538109549745107,0.0014270565006881952,0.019580616,0.010603913151544402,0.252007868984678,0.09406413260687081
S12_rolling_std_60,3.163261e-06,0.00036773066435483723,0.0012684945249930024,0.033820197,0.022233776205572233,0.22400696952647448,0.09335364757274837
M1_return_20d,2.332516e-06,0.00017705797117446577,0.0013762685703113675,0.024938237,0.010705300612915684,0.24303908737145222,0.09289420830213119
S2_vol_regime_20,2.45051e-07,7.989269504515839e-07,0.0015573841519653797,0.0026199778,4.830481856090321e-05,0.2750227907150388,0.09256369111374195
M17_lag40,1.5231564e-06,0.0002423990811431187,0.0013968904968351126,0.016284918,0.014655962760211815,0.24668077062302735,0.09254055059860178
D8_rolling_mean_60,5.7846086e-07,8.13182416306013e-05,0.001506500062532723,0.006184649,0.004916673427323477,0.2660370281072054,0.0923794502408668
E12_lag20,4.146344e-06,0.0002962330338787345,0.0012133278651162982,0.044330887,0.017910877765695474,0.21426493591545323,0.09216890039254004
D2_ema_20,4.1926846e-06,0.00017805481023138725,0.0012508119689300656,0.044826344,0.010765571617357075,0.22088435786430566,0.09215875771241633
V4,1.7179053e-06,0.0002495675201317993,0.001367805409245193,0.01836709,0.015089381791222593,0.24154455426492688,0.09166700846243318
V13_rolling_mean_5,2.3596933e-06,0.0003708979743048513,0.0012798788957297802,0.025228804,0.022425278485442866,0.22601736715804924,0.09122381654028745
S12_rolling_mean_10,4.3377443e-07,6.501113915931e-05,0.0015011929208412766,0.0046377257,0.0039307114120421816,0.2650998252232158,0.0912227540955074
M12_rolling_mean_5,1.243902e-06,4.7830728215825234e-05,0.0014560496201738715,0.013299254,0.0028919473135752337,0.2571278444399454,0.09110634850757986
V7_lag5,1.2305767e-06,0.00012005187135278872,0.0014218080323189497,0.013156786,0.007258590864052702,0.25108102738553373,0.09049880129309205
I2_lag5,1.5633314e-06,0.0004693476865480606,0.0012802744749933481,0.016714452,0.028377756974988518,0.22608722359833608,0.09039314413596135
V3,3.3877857e-06,0.0005117431419451978,0.0011457998771220446,0.036220714,0.030941076161564995,0.20233998105693987,0.08983392388946247
E7_ema_5,1.6242502e-07,3.5597595986902596e-05,0.0014847655547782779,0.001736577,0.002152306183161952,0.26219887104756046,0.08869591808296218
M1_return_5d,3.8393117e-07,4.094838296225811e-05,0.0014688830124214292,0.0041048233,0.0024758261168135775,0.2593941288026121,0.08865825941971872
M16,5.3719845e-07,9.126586151411153e-05,0.0014264951460063457,0.0057434896,0.005518127632009134,0.251908737803082,0.08772345167860306
S2_rolling_std_60,1.4454266e-06,0.000320885601609755,0.0012925718910992146,0.015453867,0.019401424317710293,0.22825885844626448,0.08770471648230715
M17_lag1,5.1310263e-07,2.9555808626813286e-05,0.0014473184710368514,0.005485868,0.0017870069001077135,0.2555859865760509,0.08761962051920302
E12_lag10,2.8119198e-06,0.000239278083455996,0.001233982853591442,0.030063812,0.014467260618019409,0.2179124576688063,0.08748117665881365
D8_rolling_mean_20,3.5005667e-07,1.6795499949795455e-05,0.0014573326334357262,0.003742652,0.0010154915630971627,0.2573544153135185,0.08737085296350451
I2_rolling_mean_10,5.338172e-07,9.696095740474586e-06,0.001430995180271566,0.0057073385,0.0005862465213221708,0.25270341134613317,0.08633233210659817
S5_vol_60,5.63383e-07,5.0059782506350904e-05,0.00139175436925143,0.006023444,0.0030267206655135853,0.2457737675950652,0.08494131067674744
S12_ema_20,2.1464878e-07,-8.663384065243918e-07,0.0014294639695435762,0.0022949304,-5.238065822644798e-05,0.2524330105930158,0.08489185344379697
E12_return_20d,1.7409047e-06,0.00016964501376443009,0.0012761385878548026,0.018612988,0.010257097479338735,0.22535685580726167,0.08474231385992377
S2_ema_5,2.2965482e-06,0.0003363403377856566,0.001178808743134141,0.024553685,0.020335850458249906,0.20816910833907454,0.08435288110502188
P1,3.0874924e-06,0.0004943387717483594,0.0010765384649857879,0.03301011,0.029888771011450998,0.1901089160171813,0.08433593242922947
D8_lag10,1.0636052e-06,5.569658311206371e-05,0.0013415752910077572,0.0113715995,0.00336753359011081,0.23691250487021503,0.08388387932354598
M1_vol_norm_20,1.0998796e-06,0.00014022557539508095,0.0013070390559732914,0.011759429,0.008478335814343176,0.2308136552524231,0.08368380676850096
S9,2.1881335e-06,0.00039061964551488914,0.0011542587308213115,0.023394562,0.023617692571587027,0.2038337535135857,0.08361533612973089
S1,8.605851e-07,0.00015338224355526675,0.0013137450441718102,0.009200998,0.009273815886688415,0.23199788432431348,0.08349089928720842
M1_lag40,5.610101e-07,9.947401669309075e-05,0.001342093339189887,0.0059980736,0.006014410109920557,0.23700398843680612,0.08300549071937839
V6,1.9865683e-06,0.00025577290733440615,0.0011963665019720793,0.021239515,0.015464572667876141,0.21126968171284208,0.0826579232582302
V13_vol_20,2.230508e-06,0.00022097380957329936,0.0011848506983369589,0.023847612,0.01336054538167275,0.2092360739808895,0.08214807699452815
E11_rolling_mean_60,1.0800446e-06,9.865486845651583e-05,0.0012921906309202313,0.011547362,0.0059648826694957855,0.22819153065287442,0.08190125858475135
S2_vol_60,9.833989e-07,0.00013744585360204732,0.0012813021894544363,0.010514068,0.008310267936815222,0.22626871054796888,0.0816976823006784
P8_lag40,5.1604284e-06,0.00031578205844668973,0.0009659797069616616,0.055173032,0.019092853269543426,0.17058503802509306,0.08161697442679873
V8,1.2454349e-06,0.000150307219518675,0.0012585920048877597,0.013315642,0.009087893408952469,0.2222582560115599,0.08155393055769226
E12,6.3053844e-06,0.0008171229442668459,0.0007207448943518102,0.0674144,0.049404986954627736,0.12727834169116234,0.08136591053584034
S7,1.9888585e-06,0.000216176980261118,0.0011767223477363586,0.021264,0.013070518903705556,0.2078006659839183,0.0807117282506943
I5,2.4463438e-06,0.0007127776751921111,0.0009753679041750729,0.026155233,0.04309605059005188,0.17224292583277181,0.08049806993533414
I3,3.8400653e-06,0.0005377959336455129,0.0009411051869392395,0.04105629,0.032516283225711956,0.16619237748232948,0.07992165032564648
E7_return_5d,3.4897067e-07,4.064900444064046e-05,0.0013196462532505393,0.0037310412,0.002457725056185196,0.2330399952173625,0.07974292049630262
E12_trend,1.2487496e-06,7.281494350060979e-05,0.0012526372447609901,0.013351083,0.004402545980369364,0.22120668839027902,0.07965343905748908
E8,2.3755686e-06,0.0003638241359604777,0.0010827635414898396,0.025398536,0.021997579210107386,0.19120821955792838,0.07953477814066152
V10_vol_norm_20,1.285134e-07,1.55257531771813e-05,0.0013347677886486053,0.0013740088,0.0009387199791184894,0.23571034913089378,0.07934102598083721
D8_vol_norm_5,1.0530752e-07,-4.091679798412518e-06,0.0013428130187094212,0.0011259017,-0.00024739164220197055,0.23713107864100072,0.07933652956781762
V13_rolling_mean_10,9.936431e-07,0.00010834306611714472,0.0012370003387331963,0.010623596,0.006550651656152603,0.21844532374656825,0.07853985702667901
D1_ema_20,1.4207642e-06,1.5219496450502579e-05,0.0012402988504618406,0.015190187,0.0009202030476181691,0.21902781708944272,0.07837940234913071
M15,3.082518e-06,0.000524231069378478,0.0009637300972826779,0.032956928,0.031696122750649716,0.17018777320693443,0.07828027465744647
E19_rolling_std_60,1.4719077e-06,8.586436503381645e-05,0.0012082017492502928,0.01573699,0.0051915416940951226,0.21335970088450834,0.07809607741851861
E9,2.2855081e-06,0.0005015101156945701,0.0009843145962804556,0.024435649,0.030322365682357685,0.17382284702779965,0.07619362046826393
S4,2.529208e-06,0.00041288138551567324,0.0009904928738251328,0.02704118,0.024963684606253086,0.17491388621039625,0.07563958362532104
I2_vol_20,3.847267e-07,7.646879370456494e-05,0.0012287067947909236,0.0041133286,0.004623465516318187,0.21698074379881213,0.07523917931942449
D2_ema_60,6.237763e-07,6.870660804594308e-05,0.0012152729323133826,0.0066691423,0.004154147301850848,0.21460842073131922,0.07514390343888977
D8_lag5,2.7266063e-07,8.61634873830508e-05,0.0012283577816560864,0.0029151677,0.0052096272659976715,0.21691911060046606,0.07501463519395472
E11_lag10,1.6941784e-06,0.00025008762960072596,0.0010714847594499588,0.018113412,0.015120828713264851,0.18921646812745432,0.07415023626790172
E11_ema_5,1.2304729e-06,3.9330023566586106e-05,0.0011710089165717363,0.0131556755,0.0023779766739701713,0.20679171531399546,0.0741084558270488
E11_rolling_std_60,5.7112504e-07,9.535854062988624e-05,0.0011777350446209311,0.006106218,0.00576557969505914,0.2079795009380252,0.07328376616351152
S2_lag60,1.4395915e-06,0.0003108127512092662,0.0010447805980220437,0.01539148,0.018792398410258173,0.18450070612978545,0.07289486157256152
I2,1.8292532e-06,0.00032671489236404396,0.0010139800142496824,0.019557571,0.019753875605109623,0.179061545538587,0.07279099739410012
M12_vol_norm_20,6.5993163e-07,6.187998076889745e-05,0.0011636307463049889,0.007055699,0.0037413949321702285,0.20548878374469004,0.07209529252360819
M12_lag10,5.042345e-07,4.9131976076366435e-05,0.0011760579654946923,0.005391054,0.0029706235201679356,0.20768334087952836,0.07201500608503848
E12_rolling_std_5,4.0607384e-07,2.2389392296850995e-05,0.0011904706479981542,0.004341563,0.0013537101633346548,0.21022851649261626,0.07197459662194741
M17_ema_60,1.208866e-07,2.792804904613311e-05,0.0011947877937927842,0.0012924664,0.0016885891021337135,0.21099089325294512,0.07132398292463216
S2_lag20,1.8817293e-06,0.0003501828296870291,0.0009634720045141876,0.020118622,0.02117279688914527,0.1701421958884777,0.0704778716289723
V1,2.0369964e-07,3.6902277578654276e-05,0.0011549898190423846,0.002177867,0.0022311900004292158,0.2039628584120558,0.06945730517319278
M18,5.328235e-07,0.0001609977648365457,0.0010822764597833157,0.005696715,0.00973426646171401,0.1911222044472279,0.06885106192155749
M17_lag10,7.022985e-07,0.0001567547918758905,0.0010646170703694224,0.007508667,0.009477727313914051,0.18800368384792462,0.06833002611591375
E12_lag5,3.386798e-07,5.247229146798649e-05,0.001115289400331676,0.0036210157,0.0031725860761152545,0.1969520512630324,0.0679152176789551
I2_lag1,9.83142e-07,6.8195887402267e-05,0.001052952604368329,0.010511322,0.004123268048104137,0.18594382341607615,0.06685947113705296
E20,6.6176394e-06,0.0007375642559124262,0.00046215212205424905,0.0707529,0.04459469985174375,0.08161272617410215,0.06565344079811648
E5,1.3621968e-06,0.00029209774226726106,0.0009156153537333012,0.01456401,0.017660849260741747,0.16169105707637105,0.06463863888391873
I6,3.254163e-06,0.0004046289904000466,0.0007520047947764397,0.03479208,0.024464727287905136,0.13279861428505407,0.06401847403151426
E11_rolling_std_5,1.7579667e-07,3.440324119102778e-05,0.0010584702249616385,0.0018795407,0.0020800929580611243,0.18691819535363804,0.06362594301647251
I1,1.4925066e-06,0.0003146513000420126,0.000878693419508636,0.015957225,0.019024485217191116,0.15517091021584858,0.06338420684904894
V12,9.382247e-07,0.00013080596638649357,0.0009685672703199089,0.010031086,0.007908806267471246,0.17104198302163684,0.06299395856060291
P8_rolling_mean_60,2.4819136e-07,4.033781899049904e-05,0.0010358417639508843,0.002653553,0.0024389101236067198,0.18292217260683513,0.06267154521606848
M1_vol_20,1.5940692e-07,1.2432809014750745e-05,0.001050380989909172,0.0017043088,0.0007517140125520045,0.18548969487989708,0.06264857255962618
M17_ema_20,2.1800429e-07,1.6014563033095454e-05,0.001015513320453465,0.002330806,0.0009682744601475349,0.17933231633759172,0.06087713230135607
S2_rolling_mean_5,2.2995216e-07,2.431961111948322e-05,0.0010045148665085435,0.0024585475,0.0014704152888250239,0.1773900688236011,0.06043967719574752
I4,1.9478891e-06,0.00044981027784039005,0.0007479233318008482,0.020825975,0.027196483790699527,0.13207785740799796,0.060033438613975976
S12_vol_20,9.0580336e-08,5.285857163450647e-06,0.0010120351798832417,0.00096844515,0.0003195941394579448,0.1787181018389307,0.060002047043011986
D2_ema_5,5.2507636e-07,7.290219807101205e-05,0.0009622211800888181,0.005613886,0.0044078215768297265,0.1699213093308962,0.05998100557587929
E7_lag10,2.0916372e-07,1.9154460710624212e-05,0.0009919744916260242,0.0022362866,0.001158119335861262,0.17517552921084673,0.059523311730200174
M13,1.6771577e-06,0.00018901285943752067,0.0008400711230933666,0.017931433,0.011428118522783822,0.14835049167585887,0.059236681197731324
E15,3.7376706e-06,0.0003104575593550707,0.0006447916384786367,0.03996153,0.018770922757119262,0.11386554538925292,0.05753266663489354
M14,5.684914e-07,0.00015451119214716648,0.0008664713241159916,0.00607806,0.009342074513920202,0.15301257646175936,0.056144236920249196
E14,2.1509106e-06,0.00045729343346789797,0.0005869459710083902,0.022996591,0.027648931257449088,0.10365041839032671,0.051431980350618724
V7_ema_60,4.0371282e-07,3.1881878522410644e-05,0.0008380385115742683,0.00431632,0.0019276460213731796,0.14799154716514423,0.05141183778789502
I9,8.4547764e-07,0.00014887719803716726,0.0007585932034999132,0.009039476,0.00900143127600855,0.133962079671044,0.05066766217653087
M17_rolling_std_60,9.116669e-07,0.00010857072721665029,0.0007634087232872844,0.009747142,0.00656441652927245,0.13481246567824395,0.05037467472656686
V10_vol_5,2.8683326e-07,1.6595415713771545e-05,0.0008288235985673964,0.003066695,0.0010033940456550877,0.14636426009653758,0.050144783068212094
E6,9.968699e-07,0.00017057775931295094,0.0007170161115936935,0.010658095,0.010313493254270752,0.12661986559275512,0.04919715116882451
E7_lag20,6.9995785e-08,1.433425720996917e-05,0.000773685984313488,0.0007483642,0.0008666796048643758,0.13662735573267687,0.046080799844721944
D2_rolling_mean_20,1.9214146e-07,1.617530798306843e-05,0.0007635150104761124,0.002054292,0.0009779934408861834,0.13483123522797377,0.04595450689300112
S12_vol_norm_20,1.7734567e-07,3.1573262565831596e-05,0.0007541634840890765,0.001896102,0.0019089864458273502,0.13317982322332336,0.045661637216850716
E11_return_60d,3.858956e-07,7.286270500589387e-05,0.0007184497080743313,0.004125826,0.00440543374231761,0.12687302837495418,0.04513476272601458
S2_vol_regime_5,1.8132256e-07,3.97586971279118e-06,0.0007407296798191965,0.0019386212,0.0002403895187033211,0.13080751043488287,0.044328840372628575
E4,2.792318e-06,0.0004821122402875244,0.0003958051966037601,0.029854236,0.029149528977481583,0.06989633842883779,0.042966701192322966
E7_lag5,3.3889302e-07,6.897179770095629e-05,0.0006805870216339827,0.0036232953,0.004170181231063526,0.12018675146912329,0.042660076014245506
M12,1.5091882e-06,0.00020643341312656104,0.0005512012867256999,0.016135577,0.012481402161173943,0.09733816536511934,0.04198504821290986
M12_vol_20,1.6014326e-07,2.101990448704072e-05,0.0006896138656884432,0.0017121814,0.0012709080246198926,0.12178082691934167,0.04158797210550986
S12_rolling_mean_60,1.2626683e-07,1.4547439598000533e-05,0.0006929913652129471,0.0013499894,0.0008795690643680443,0.1223772689363582,0.04153560914731656
E1,2.8041559e-06,0.0008526868543915489,0.00023012238671071827,0.029980803,0.05155525641908756,0.040637951092104094,0.04072467013991048
M17,1.0273214e-06,0.00018025736621245513,0.0005412766477093101,0.010983669,0.010898742825282378,0.0955855458102829,0.03915598594487158
E10,3.6601127e-06,0.0004073845294228384,0.00026967027224600315,0.039132316,0.024631333023834072,0.047621821984245256,0.03712849022452094
E7_lag40,9.490645e-08,9.254808516623303e-06,0.000604703149292618,0.0010146981,0.0005595653594595848,0.10678620779770562,0.03612015707370664
E11,2.0904695e-06,0.0006226817845369714,0.00024686616961844265,0.022350382,0.037648661878581395,0.043594782196746985,0.034531275378380306
E7,6.521204e-07,3.870849373599494e-05,0.0005286902887746692,0.0069721844,0.002340397661671331,0.09336288574611201,0.03422515593750471
E13,1.9256308e-06,0.0004611621127520116,0.00029723317129537463,0.020588,0.027882839815401482,0.052489230842354365,0.03365335667714341
D1,1.9820154e-06,0.00021428563216496777,0.0003186836838722229,0.021190839,0.012956163984812903,0.05627723640521307,0.030141413092771175
V10_lag20,8.3232564e-08,-4.940052205526512e-07,0.0004975913325324655,0.000889886,-2.986860379844066e-05,0.08787103473217805,0.029577017374794106
D8_rolling_mean_10,2.8712464e-07,7.210530710848318e-05,0.00043420176371000707,0.0030698103,0.004359639858418521,0.07667689480351961,0.028035448332797943
V10_rolling_std_60,1.1653208e-07,5.581615435190645e-06,0.0004542416427284479,0.0012459098,0.00033747631209739775,0.08021579267036132,0.02726639293953399
